Single Family Residential,3145 Bandera Dr,Palo Alto,CA,94304,4598000,5,3.0,PALO ALTO,3481,33106,1970
Single Family Residential,1726 Revere Ave,San Francisco,CA,94124,850000,2,1.0,SF District 10,922,2495,1908
Townhouse,Vida Plan 1 Plan,Sunnyvale,CA,94087,1389000,2,2.5,Sunnyvale,1378,,
Townhouse,Residence 2A Plan,Fremont,CA,94538,1092880,3,2.0,Fremont,1479,,
Condo/Co-op,809 Auzerais Ave #209,San Jose,CA,95126,549000,1,1.0,SAN JOSE,824,,2008
Townhouse,Plan 4 Plan,Mountain View,CA,94040,2018990,4,3.5,Mountain View,1724,,
Single Family Residential,256 Theresa St,San Francisco,CA,94112,1198000,4,1.5,SF District 10,1509,2500,1926
Condo/Co-op,1 Baldwin Ave #221,San Mateo,CA,94401,219000,1,1.0,SAN MATEO,813,,1988
Single Family Residential,3535 Webster St #3533,San Francisco,CA,94123,3650000,6,3.0,SAN FRANCISCO,4014,2500,1931
Single Family Residential,60 N Capitol Ave,San Jose,CA,95127,999000,7,3.0,SAN JOSE,2374,4792,1960
Single Family Residential,670 Meadow Creek Dr,San Jose,CA,95136,1650000,3,2.5,SAN JOSE,1704,6000,1969
Multi-Family (2-4 Unit),3151 IMPALA Dr,San Jose,CA,95117,1848888,8,7.0,SAN JOSE,3883,6804,1968
Single Family Residential,1554 Shafter Ave,San Francisco,CA,94124,1098000,4,2.0,SF District 10,1756,2495,1951
Other,4 El Vanada Rd,Redwood City,CA,94062,1600000,,,Redwood City,,78658,
Condo/Co-op,834 Catkin Ct,San Jose,CA,95128,699000,2,2.0,SAN JOSE,922,,1988
Townhouse,166 Tilton Ave,San Mateo,CA,94401,1160000,2,2.0,SAN MATEO,1330,,2017
Condo/Co-op,858 Apricot Ave Unit F,Campbell,CA,95008,769888,2,2.0,CAMPBELL,1065,,1982
